2017-09-28 00:23:55.947 INFO in 'ProfileAnalyzerTest' at line 1972: FEES_150105_170801.txt
2017-09-28 00:24:01.0 INFO in 'ProfileAnalyzerTest' at line 1982: AVG ATR 0.000524804145526
2017-09-28 00:31:30.601 INFO in 'ProfileAnalyzerTest' at line 2028: [10.739474338741616, 5.196538805222804, 0, 100000, 102000, 110000, 125000, 1, 0, 0.04, 3, 'take_innsta_0.03', 20, 27, 8, 3.4578620773536026, 5.196538805222804, 94, 2.0666591247135226, 0, 100000, 102000, 133000, 160000, -1, 0, 0.02, 3, 'take_innsta_0.0075', 20, 27, 9, 1.9512669275661971, 2.0666591247135226, 103]
2017-09-28 00:31:30.601 INFO in 'ProfileAnalyzerTest' at line 2028: [10.878890295196795, 5.2639983851738545, 0, 100000, 102000, 110000, 124000, 1, 0, 0.04, 3, 'take_innsta_0.03', 20, 27, 9, 3.495265604390363, 5.2639983851738545, 95, 2.0666591247135226, 0, 100000, 102000, 133000, 160000, -1, 0, 0.02, 3, 'take_innsta_0.0075', 20, 27, 9, 1.9512669275661971, 2.0666591247135226, 103]
2017-09-28 00:31:30.602 INFO in 'ProfileAnalyzerTest' at line 2028: [10.9620439614323, 5.304234176960287, 0, 100000, 102000, 110000, 140000, 1, 0, 0.04, 3, 'take_innsta_0.03', 20, 27, 9, 3.6529889225844054, 5.304234176960287, 91, 2.0666591247135226, 0, 100000, 102000, 133000, 160000, -1, 0, 0.02, 3, 'take_innsta_0.0075', 20, 27, 9, 1.9512669275661971, 2.0666591247135226, 103]
2017-09-28 00:31:30.602 INFO in 'ProfileAnalyzerTest' at line 2028: [11.072197801124364, 5.357534616483585, 0, 100000, 102000, 110000, 131000, 1, 0, 0.04, 3, 'take_innsta_0.03', 20, 27, 8, 3.5792698054020198, 5.357534616483585, 94, 2.0666591247135226, 0, 100000, 102000, 133000, 160000, -1, 0, 0.02, 3, 'take_innsta_0.0075', 20, 27, 9, 1.9512669275661971, 2.0666591247135226, 103]
2017-09-28 00:31:30.602 INFO in 'ProfileAnalyzerTest' at line 2028: [11.28922135030015, 5.462546394468921, 0, 100000, 102000, 105000, 132000, 1, 0, 0.04, 3, 'take_innsta_0.03', 20, 27, 13, 3.413470156013987, 5.462546394468921, 91, 2.0666591247135226, 0, 100000, 102000, 133000, 160000, -1, 0, 0.02, 3, 'take_innsta_0.0075', 20, 27, 9, 1.9512669275661971, 2.0666591247135226, 103]
2017-09-28 00:31:30.602 INFO in 'ProfileAnalyzerTest' at line 2028: [11.398226503177469, 5.515291015763171, 0, 100000, 102000, 103000, 142000, 1, 0, 0.04, 3, 'take_innsta_0.03', 20, 27, 13, 4.072506570165107, 5.515291015763171, 77, 2.0666591247135226, 0, 100000, 102000, 133000, 160000, -1, 0, 0.02, 3, 'take_innsta_0.0075', 20, 27, 9, 1.9512669275661971, 2.0666591247135226, 103]
2017-09-28 00:31:30.604 INFO in 'ProfileAnalyzerTest' at line 2028: [11.837954643234506, 5.728063472913302, 0, 100000, 102000, 110000, 134000, 1, 0, 0.04, 3, 'take_innsta_0.03', 20, 27, 13, 3.6644165343026063, 5.728063472913302, 93, 2.0666591247135226, 0, 100000, 102000, 133000, 160000, -1, 0, 0.02, 3, 'take_innsta_0.0075', 20, 27, 9, 1.9512669275661971, 2.0666591247135226, 103]
2017-09-28 00:31:30.604 INFO in 'ProfileAnalyzerTest' at line 2028: [12.351513682181748, 5.976560688930206, 0, 100000, 102000, 110000, 145000, 1, 0, 0.04, 3, 'take_innsta_0.03', 20, 27, 8, 3.942541199506018, 5.976560688930206, 92, 2.0666591247135226, 0, 100000, 102000, 133000, 160000, -1, 0, 0.02, 3, 'take_innsta_0.0075', 20, 27, 9, 1.9512669275661971, 2.0666591247135226, 103]
2017-09-28 00:31:30.604 INFO in 'ProfileAnalyzerTest' at line 2028: [13.788781437864735, 6.672015366721939, 0, 100000, 102000, 110000, 142000, 1, 0, 0.04, 3, 'take_innsta_0.03', 20, 27, 11, 3.9891297423422762, 6.672015366721939, 91, 2.0666591247135226, 0, 100000, 102000, 133000, 160000, -1, 0, 0.02, 3, 'take_innsta_0.0075', 20, 27, 9, 1.9512669275661971, 2.0666591247135226, 103]
2017-09-28 00:31:30.604 INFO in 'ProfileAnalyzerTest' at line 2028: [13.802171815286414, 5.532581506182693, 0, 100000, 101000, 103000, 132000, 1, 0, 0.04, 3, 'take_innsta_0.03', 20, 27, 13, 4.049493718820657, 5.532581506182693, 79, 2.4947073621712406, 0, 100000, 101000, 133000, 160000, -1, 0, 0.02, 3, 'take_innsta_0.0075', 20, 27, 10, 2.122849472255997, 2.4947073621712406, 104]
2017-09-28 00:31:30.605 INFO in 'ProfileAnalyzerTest' at line 2028: [16.042811993664394, 7.762679293271562, 0, 100000, 102000, 110000, 132000, 1, 0, 0.04, 3, 'take_innsta_0.03', 20, 27, 9, 3.896616083082153, 7.762679293271562, 93, 2.0666591247135226, 0, 100000, 102000, 133000, 160000, -1, 0, 0.02, 3, 'take_innsta_0.0075', 20, 27, 9, 1.9512669275661971, 2.0666591247135226, 103]
2017-09-28 00:31:30.605 INFO in 'ProfileAnalyzerTest' at line 2028: [16.56418881677225, 6.6397322058471, 0, 100000, 101000, 110000, 132000, 1, 0, 0.04, 3, 'take_innsta_0.03', 20, 27, 8, 3.796110129046499, 6.6397322058471, 92, 2.4947073621712406, 0, 100000, 101000, 133000, 160000, -1, 0, 0.02, 3, 'take_innsta_0.0075', 20, 27, 10, 2.122849472255997, 2.4947073621712406, 104]
2017-09-28 00:31:30.605 INFO in 'ProfileAnalyzerTest' at line 2028: [10.392322195223048, 5.028561348579252, 0, 100000, 102000, 110000, 133000, 1, 0, 0.03, 3, 'take_innsta_0.02', 20, 27, 11, 3.5304163070291725, 5.028561348579252, 93, 2.0666591247135226, 0, 100000, 102000, 133000, 160000, -1, 0, 0.02, 3, 'take_innsta_0.0075', 20, 27, 9, 1.9512669275661971, 2.0666591247135226, 103]
2017-09-28 00:31:30.605 INFO in 'ProfileAnalyzerTest' at line 2028: [10.432620666347912, 5.048060679960497, 0, 100000, 102000, 110000, 142000, 1, 0, 0.03, 3, 'take_innsta_0.02', 20, 27, 11, 3.564443500483492, 5.048060679960497, 91, 2.0666591247135226, 0, 100000, 102000, 133000, 160000, -1, 0, 0.02, 3, 'take_innsta_0.0075', 20, 27, 9, 1.9512669275661971, 2.0666591247135226, 103]
2017-09-28 00:31:30.605 INFO in 'ProfileAnalyzerTest' at line 2028: [10.528160033762212, 5.094289574833301, 0, 100000, 102000, 110000, 131000, 1, 0, 0.03, 3, 'take_innsta_0.02', 20, 27, 8, 3.4565090883142977, 5.094289574833301, 94, 2.0666591247135226, 0, 100000, 102000, 133000, 160000, -1, 0, 0.02, 3, 'take_innsta_0.0075', 20, 27, 9, 1.9512669275661971, 2.0666591247135226, 103]
