<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RSTI,10,20161101,164000,1.0200000,1.0203000,1.0191000,1.0198000,16041000
RSTI,10,20161101,165000,1.0200000,1.0210000,1.0192000,1.0197000,17494000
RSTI,10,20161101,170000,1.0196000,1.0201000,1.0190000,1.0197000,4001000
RSTI,10,20161101,171000,1.0196000,1.0196000,1.0100000,1.0161000,19303000
RSTI,10,20161101,172000,1.0161000,1.0172000,1.0130000,1.0134000,7984000
RSTI,10,20161101,173000,1.0133000,1.0169000,1.0130000,1.0169000,2417000
RSTI,10,20161101,174000,1.0168000,1.0181000,1.0163000,1.0181000,2167000
RSTI,10,20161101,175000,1.0178000,1.0204000,1.0150000,1.0184000,11782000
RSTI,10,20161101,180000,1.0184000,1.0201000,1.0183000,1.0200000,5081000
RSTI,10,20161101,181000,1.0200000,1.0203000,1.0181000,1.0195000,5737000
RSTI,10,20161101,182000,1.0194000,1.0195000,1.0163000,1.0185000,5149000
RSTI,10,20161101,183000,1.0185000,1.0186000,1.0150000,1.0152000,6503000
RSTI,10,20161101,184000,1.0154000,1.0180000,1.0150000,1.0167000,10287000
RSTI,10,20161101,185000,1.0180000,1.0180000,1.0180000,1.0180000,3511000
RSTI,10,20161102,101000,1.0117000,1.0393000,1.0102000,1.0286000,65978000
RSTI,10,20161102,102000,1.0286000,1.0315000,1.0233000,1.0302000,30448000
RSTI,10,20161102,103000,1.0300000,1.0314000,1.0268000,1.0291000,22617000
RSTI,10,20161102,104000,1.0297000,1.0309000,1.0272000,1.0287000,11849000
RSTI,10,20161102,105000,1.0289000,1.0289000,1.0236000,1.0244000,10316000
RSTI,10,20161102,110000,1.0235000,1.0270000,1.0211000,1.0256000,10436000
RSTI,10,20161102,111000,1.0255000,1.0260000,1.0214000,1.0250000,8274000
RSTI,10,20161102,112000,1.0249000,1.0250000,1.0170000,1.0180000,15435000
RSTI,10,20161102,113000,1.0187000,1.0190000,1.0107000,1.0110000,14157000
RSTI,10,20161102,114000,1.0108000,1.0167000,1.0107000,1.0150000,14489000
RSTI,10,20161102,115000,1.0144000,1.0150000,1.0108000,1.0150000,6085000
RSTI,10,20161102,120000,1.0150000,1.0150000,1.0136000,1.0136000,3196000
RSTI,10,20161102,121000,1.0136000,1.0140000,1.0121000,1.0134000,4597000
RSTI,10,20161102,122000,1.0133000,1.0133000,1.0106000,1.0118000,10407000
RSTI,10,20161102,123000,1.0117000,1.0138000,1.0111000,1.0136000,1361000
RSTI,10,20161102,124000,1.0138000,1.0140000,1.0125000,1.0125000,1647000
RSTI,10,20161102,125000,1.0121000,1.0125000,1.0060000,1.0085000,14007000
RSTI,10,20161102,130000,1.0085000,1.0125000,1.0071000,1.0102000,12301000
RSTI,10,20161102,131000,1.0102000,1.0108000,1.0073000,1.0088000,4668000
RSTI,10,20161102,132000,1.0085000,1.0112000,1.0084000,1.0112000,1913000
RSTI,10,20161102,133000,1.0110000,1.0125000,1.0100000,1.0113000,3899000
RSTI,10,20161102,134000,1.0108000,1.0119000,1.0100000,1.0105000,1312000
RSTI,10,20161102,135000,1.0110000,1.0120000,1.0110000,1.0112000,491000
RSTI,10,20161102,140000,1.0112000,1.0122000,1.0111000,1.0122000,739000
RSTI,10,20161102,141000,1.0123000,1.0125000,1.0112000,1.0118000,1328000
RSTI,10,20161102,142000,1.0114000,1.0120000,1.0089000,1.0089000,2587000
RSTI,10,20161102,143000,1.0089000,1.0094000,1.0080000,1.0080000,1317000
RSTI,10,20161102,144000,1.0080000,1.0090000,1.0022000,1.0075000,11872000
RSTI,10,20161102,145000,1.0077000,1.0088000,1.0050000,1.0061000,6419000
RSTI,10,20161102,150000,1.0060000,1.0078000,1.0055000,1.0064000,2196000
RSTI,10,20161102,151000,1.0064000,1.0076000,1.0053000,1.0067000,1571000
RSTI,10,20161102,152000,1.0065000,1.0078000,1.0062000,1.0067000,1309000
RSTI,10,20161102,153000,1.0063000,1.0078000,1.0059000,1.0071000,919000
RSTI,10,20161102,154000,1.0066000,1.0076000,1.0062000,1.0065000,242000
RSTI,10,20161102,155000,1.0069000,1.0070000,1.0037000,1.0037000,2722000
RSTI,10,20161102,160000,1.0037000,1.0067000,1.0030000,1.0067000,3619000
RSTI,10,20161102,161000,1.0069000,1.0078000,1.0054000,1.0054000,4490000
RSTI,10,20161102,162000,1.0053000,1.0053000,1.0036000,1.0050000,2087000
RSTI,10,20161102,163000,1.0055000,1.0063000,1.0045000,1.0045000,642000
RSTI,10,20161102,164000,1.0045000,1.0052000,1.0027000,1.0028000,4236000
RSTI,10,20161102,165000,1.0029000,1.0035000,1.0020000,1.0020000,4544000
RSTI,10,20161102,170000,1.0030000,1.0037000,1.0010000,1.0032000,3472000
RSTI,10,20161102,171000,1.0032000,1.0039000,1.0027000,1.0031000,338000
RSTI,10,20161102,172000,1.0031000,1.0058000,1.0031000,1.0055000,2084000
RSTI,10,20161102,173000,1.0048000,1.0058000,1.0044000,1.0050000,946000
RSTI,10,20161102,174000,1.0047000,1.0069000,1.0031000,1.0069000,3061000
RSTI,10,20161102,175000,1.0070000,1.0078000,1.0063000,1.0070000,3787000
RSTI,10,20161102,180000,1.0076000,1.0077000,1.0028000,1.0033000,2905000
RSTI,10,20161102,181000,1.0029000,1.0056000,0.9972000,0.9997000,23904000
RSTI,10,20161102,182000,1.0004000,1.0006000,0.9925000,0.9991000,25448000
RSTI,10,20161102,183000,0.9990000,1.0005000,0.9974000,0.9978000,9866000
RSTI,10,20161102,184000,0.9978000,0.9987000,0.9942000,0.9960000,10062000
RSTI,10,20161102,185000,0.9960000,0.9960000,0.9960000,0.9960000,1206000
RSTI,10,20161103,101000,0.9997000,1.0029000,0.9922000,0.9960000,13664000
RSTI,10,20161103,102000,0.9967000,0.9970000,0.9911000,0.9911000,6022000
RSTI,10,20161103,103000,0.9920000,0.9920000,0.9850000,0.9905000,15063000
RSTI,10,20161103,104000,0.9899000,0.9937000,0.9866000,0.9894000,11873000
RSTI,10,20161103,105000,0.9894000,0.9902000,0.9832000,0.9854000,15807000
RSTI,10,20161103,110000,0.9853000,0.9853000,0.9809000,0.9830000,14971000
RSTI,10,20161103,111000,0.9830000,0.9845000,0.9800000,0.9803000,29380000
RSTI,10,20161103,112000,0.9803000,0.9829000,0.9753000,0.9776000,25652000
RSTI,10,20161103,113000,0.9780000,0.9825000,0.9776000,0.9785000,9356000
RSTI,10,20161103,114000,0.9796000,0.9845000,0.9788000,0.9843000,4654000
RSTI,10,20161103,115000,0.9835000,0.9843000,0.9800000,0.9824000,4192000
RSTI,10,20161103,120000,0.9824000,0.9824000,0.9809000,0.9818000,812000
RSTI,10,20161103,121000,0.9814000,0.9844000,0.9812000,0.9831000,2782000
RSTI,10,20161103,122000,0.9829000,0.9830000,0.9800000,0.9810000,4738000
RSTI,10,20161103,123000,0.9805000,0.9814000,0.9800000,0.9808000,3298000
RSTI,10,20161103,124000,0.9809000,0.9829000,0.9809000,0.9816000,1655000
RSTI,10,20161103,125000,0.9816000,0.9827000,0.9800000,0.9807000,3555000
RSTI,10,20161103,130000,0.9801000,0.9812000,0.9800000,0.9812000,1953000
RSTI,10,20161103,131000,0.9808000,0.9816000,0.9806000,0.9807000,1224000
RSTI,10,20161103,132000,0.9808000,0.9815000,0.9801000,0.9805000,1086000
RSTI,10,20161103,133000,0.9801000,0.9808000,0.9800000,0.9807000,2070000
RSTI,10,20161103,134000,0.9802000,0.9809000,0.9800000,0.9806000,2462000
RSTI,10,20161103,135000,0.9800000,0.9807000,0.9800000,0.9806000,1216000
RSTI,10,20161103,140000,0.9806000,0.9816000,0.9800000,0.9816000,1650000
RSTI,10,20161103,141000,0.9816000,0.9816000,0.9804000,0.9816000,1472000
RSTI,10,20161103,142000,0.9816000,0.9816000,0.9809000,0.9814000,1274000
RSTI,10,20161103,143000,0.9810000,0.9833000,0.9808000,0.9833000,3460000
RSTI,10,20161103,144000,0.9833000,0.9858000,0.9833000,0.9857000,7083000
RSTI,10,20161103,145000,0.9857000,0.9857000,0.9840000,0.9857000,1169000
RSTI,10,20161103,150000,0.9855000,0.9890000,0.9855000,0.9882000,7440000
RSTI,10,20161103,151000,0.9882000,0.9939000,0.9876000,0.9927000,8804000
RSTI,10,20161103,152000,0.9927000,0.9980000,0.9927000,0.9977000,10642000
RSTI,10,20161103,153000,0.9977000,1.0164000,0.9972000,1.0066000,44977000
RSTI,10,20161103,154000,1.0078000,1.0151000,1.0047000,1.0052000,28723000
RSTI,10,20161103,155000,1.0052000,1.0087000,0.9975000,1.0057000,18688000
RSTI,10,20161103,160000,1.0064000,1.0076000,1.0015000,1.0028000,5657000
RSTI,10,20161103,161000,1.0037000,1.0131000,1.0030000,1.0070000,14896000
RSTI,10,20161103,162000,1.0078000,1.0094000,1.0053000,1.0055000,6442000
RSTI,10,20161103,163000,1.0065000,1.0098000,1.0062000,1.0072000,6581000
RSTI,10,20161103,164000,1.0081000,1.0104000,1.0072000,1.0090000,5043000
RSTI,10,20161103,165000,1.0088000,1.0088000,1.0050000,1.0063000,3300000
RSTI,10,20161103,170000,1.0063000,1.0080000,0.9990000,1.0037000,11008000
RSTI,10,20161103,171000,1.0047000,1.0068000,1.0037000,1.0055000,1428000
RSTI,10,20161103,172000,1.0063000,1.0063000,1.0007000,1.0011000,1510000
RSTI,10,20161103,173000,1.0012000,1.0031000,1.0011000,1.0020000,1725000
RSTI,10,20161103,174000,1.0019000,1.0023000,0.9994000,0.9994000,1174000
RSTI,10,20161103,175000,0.9994000,1.0079000,0.9994000,1.0072000,8046000
RSTI,10,20161103,180000,1.0072000,1.0090000,1.0047000,1.0083000,6548000
RSTI,10,20161103,181000,1.0083000,1.0200000,1.0083000,1.0155000,52587000
RSTI,10,20161103,182000,1.0158000,1.0200000,1.0151000,1.0197000,23834000
RSTI,10,20161103,183000,1.0197000,1.0200000,1.0169000,1.0183000,9092000
RSTI,10,20161103,184000,1.0174000,1.0174000,1.0121000,1.0134000,18706000
RSTI,10,20161103,185000,1.0118000,1.0118000,1.0118000,1.0118000,2225000
RSTI,10,20161107,101000,1.0177000,1.0260000,1.0171000,1.0196000,18253000
RSTI,10,20161107,102000,1.0197000,1.0200000,1.0175000,1.0180000,5278000
RSTI,10,20161107,103000,1.0179000,1.0191000,1.0162000,1.0174000,2808000
RSTI,10,20161107,104000,1.0180000,1.0180000,1.0124000,1.0178000,8069000
RSTI,10,20161107,105000,1.0178000,1.0185000,1.0150000,1.0157000,4710000
RSTI,10,20161107,110000,1.0157000,1.0165000,1.0125000,1.0136000,4761000
RSTI,10,20161107,111000,1.0127000,1.0142000,1.0104000,1.0115000,5264000
RSTI,10,20161107,112000,1.0114000,1.0116000,1.0022000,1.0064000,10842000
RSTI,10,20161107,113000,1.0055000,1.0100000,1.0027000,1.0065000,16115000
RSTI,10,20161107,114000,1.0064000,1.0108000,1.0060000,1.0063000,6536000
RSTI,10,20161107,115000,1.0063000,1.0079000,1.0043000,1.0059000,3350000
RSTI,10,20161107,120000,1.0060000,1.0066000,1.0030000,1.0066000,3774000
RSTI,10,20161107,121000,1.0070000,1.0096000,1.0041000,1.0080000,8589000
RSTI,10,20161107,122000,1.0081000,1.0096000,1.0053000,1.0081000,8917000
RSTI,10,20161107,123000,1.0076000,1.0160000,1.0072000,1.0151000,12608000
RSTI,10,20161107,124000,1.0152000,1.0153000,1.0090000,1.0093000,12080000
RSTI,10,20161107,125000,1.0097000,1.0134000,1.0087000,1.0087000,10792000
RSTI,10,20161107,130000,1.0087000,1.0115000,1.0071000,1.0074000,4126000
RSTI,10,20161107,131000,1.0074000,1.0087000,1.0071000,1.0085000,1483000
RSTI,10,20161107,132000,1.0085000,1.0098000,1.0055000,1.0055000,6718000
RSTI,10,20161107,133000,1.0060000,1.0075000,1.0026000,1.0046000,9765000
RSTI,10,20161107,134000,1.0045000,1.0045000,1.0026000,1.0035000,3964000
RSTI,10,20161107,135000,1.0028000,1.0035000,1.0026000,1.0026000,2945000
RSTI,10,20161107,140000,1.0026000,1.0029000,1.0006000,1.0026000,5574000
RSTI,10,20161107,141000,1.0026000,1.0050000,1.0026000,1.0045000,5140000
RSTI,10,20161107,142000,1.0045000,1.0050000,1.0039000,1.0050000,725000
RSTI,10,20161107,143000,1.0050000,1.0050000,1.0010000,1.0019000,2343000
RSTI,10,20161107,144000,1.0011000,1.0048000,1.0010000,1.0039000,1908000
RSTI,10,20161107,145000,1.0032000,1.0035000,1.0023000,1.0029000,568000
RSTI,10,20161107,150000,1.0021000,1.0029000,0.9971000,0.9982000,14688000
RSTI,10,20161107,151000,0.9981000,0.9995000,0.9960000,0.9971000,4024000
RSTI,10,20161107,152000,0.9965000,0.9992000,0.9942000,0.9975000,9070000
RSTI,10,20161107,153000,0.9975000,1.0015000,0.9972000,1.0008000,4075000
RSTI,10,20161107,154000,1.0014000,1.0050000,1.0013000,1.0041000,14685000
RSTI,10,20161107,155000,1.0048000,1.0049000,0.9987000,1.0008000,10799000
RSTI,10,20161107,160000,1.0004000,1.0050000,1.0001000,1.0048000,8981000
RSTI,10,20161107,161000,1.0044000,1.0050000,1.0033000,1.0040000,2837000
RSTI,10,20161107,162000,1.0045000,1.0045000,1.0033000,1.0040000,821000
RSTI,10,20161107,163000,1.0033000,1.0040000,1.0003000,1.0013000,2595000
RSTI,10,20161107,164000,1.0007000,1.0042000,1.0007000,1.0042000,3365000
RSTI,10,20161107,165000,1.0039000,1.0039000,1.0026000,1.0037000,1067000
RSTI,10,20161107,170000,1.0031000,1.0045000,1.0031000,1.0044000,792000
RSTI,10,20161107,171000,1.0044000,1.0044000,1.0033000,1.0037000,996000
RSTI,10,20161107,172000,1.0037000,1.0042000,1.0031000,1.0042000,732000
RSTI,10,20161107,173000,1.0041000,1.0042000,1.0000000,1.0014000,7106000
RSTI,10,20161107,174000,1.0008000,1.0020000,0.9978000,1.0020000,8785000
RSTI,10,20161107,175000,1.0021000,1.0028000,1.0000000,1.0000000,3889000
RSTI,10,20161107,180000,0.9996000,1.0001000,0.9967000,0.9985000,4014000
RSTI,10,20161107,181000,0.9980000,0.9987000,0.9963000,0.9966000,2235000
RSTI,10,20161107,182000,0.9963000,0.9975000,0.9924000,0.9945000,13879000
RSTI,10,20161107,183000,0.9941000,0.9961000,0.9879000,0.9888000,21829000
RSTI,10,20161107,184000,0.9894000,0.9938000,0.9881000,0.9930000,15525000
RSTI,10,20161107,185000,0.9905000,0.9905000,0.9905000,0.9905000,2045000
RSTI,10,20161108,101000,0.9960000,0.9977000,0.9904000,0.9958000,15871000
RSTI,10,20161108,102000,0.9958000,0.9977000,0.9958000,0.9968000,3729000
RSTI,10,20161108,103000,0.9967000,0.9975000,0.9906000,0.9906000,11493000
RSTI,10,20161108,104000,0.9913000,0.9934000,0.9881000,0.9919000,9948000
RSTI,10,20161108,105000,0.9917000,0.9928000,0.9901000,0.9914000,3688000
RSTI,10,20161108,110000,0.9908000,0.9926000,0.9857000,0.9885000,6990000
RSTI,10,20161108,111000,0.9883000,0.9900000,0.9854000,0.9860000,7401000
RSTI,10,20161108,112000,0.9865000,0.9897000,0.9861000,0.9895000,2330000
RSTI,10,20161108,113000,0.9894000,0.9894000,0.9851000,0.9885000,1463000
RSTI,10,20161108,114000,0.9881000,0.9900000,0.9881000,0.9893000,1274000
RSTI,10,20161108,115000,0.9889000,0.9899000,0.9880000,0.9890000,2070000
RSTI,10,20161108,120000,0.9896000,0.9914000,0.9711000,0.9718000,36066000
RSTI,10,20161108,121000,0.9713000,0.9799000,0.9707000,0.9721000,34333000
RSTI,10,20161108,122000,0.9719000,0.9751000,0.9715000,0.9735000,5743000
RSTI,10,20161108,123000,0.9735000,0.9836000,0.9735000,0.9821000,17464000
RSTI,10,20161108,124000,0.9810000,0.9867000,0.9801000,0.9867000,18283000
RSTI,10,20161108,125000,0.9868000,0.9897000,0.9841000,0.9861000,11060000
RSTI,10,20161108,130000,0.9861000,0.9871000,0.9833000,0.9841000,5345000
RSTI,10,20161108,131000,0.9848000,0.9849000,0.9801000,0.9836000,8358000
RSTI,10,20161108,132000,0.9831000,0.9838000,0.9808000,0.9832000,4000000
RSTI,10,20161108,133000,0.9837000,0.9849000,0.9836000,0.9846000,1106000
RSTI,10,20161108,134000,0.9847000,0.9850000,0.9843000,0.9844000,3857000
RSTI,10,20161108,135000,0.9849000,0.9850000,0.9841000,0.9841000,995000
RSTI,10,20161108,140000,0.9846000,0.9846000,0.9838000,0.9838000,2039000
RSTI,10,20161108,141000,0.9838000,0.9844000,0.9812000,0.9833000,5385000
RSTI,10,20161108,142000,0.9834000,0.9846000,0.9825000,0.9829000,1662000
RSTI,10,20161108,143000,0.9840000,0.9849000,0.9830000,0.9848000,1477000
RSTI,10,20161108,144000,0.9848000,0.9849000,0.9840000,0.9846000,3091000
RSTI,10,20161108,145000,0.9848000,0.9849000,0.9828000,0.9848000,1605000
RSTI,10,20161108,150000,0.9848000,0.9850000,0.9846000,0.9850000,2274000
RSTI,10,20161108,151000,0.9850000,0.9850000,0.9826000,0.9837000,1557000
RSTI,10,20161108,152000,0.9827000,0.9845000,0.9826000,0.9830000,426000
RSTI,10,20161108,153000,0.9830000,0.9836000,0.9823000,0.9823000,471000
RSTI,10,20161108,154000,0.9830000,0.9830000,0.9781000,0.9793000,9886000
RSTI,10,20161108,155000,0.9792000,0.9820000,0.9790000,0.9812000,2340000
RSTI,10,20161108,160000,0.9811000,0.9824000,0.9810000,0.9820000,1196000
RSTI,10,20161108,161000,0.9819000,0.9848000,0.9800000,0.9837000,3853000
RSTI,10,20161108,162000,0.9841000,0.9841000,0.9807000,0.9834000,2571000
RSTI,10,20161108,163000,0.9830000,0.9838000,0.9810000,0.9811000,2730000
RSTI,10,20161108,164000,0.9818000,0.9819000,0.9790000,0.9807000,3832000
RSTI,10,20161108,165000,0.9817000,0.9838000,0.9803000,0.9835000,2761000
RSTI,10,20161108,170000,0.9835000,0.9890000,0.9822000,0.9859000,22665000
RSTI,10,20161108,171000,0.9863000,1.0031000,0.9863000,1.0025000,36082000
RSTI,10,20161108,172000,1.0021000,1.0032000,0.9970000,0.9985000,13905000
RSTI,10,20161108,173000,0.9988000,1.0000000,0.9935000,0.9967000,15860000
RSTI,10,20161108,174000,0.9965000,0.9980000,0.9956000,0.9964000,2959000
RSTI,10,20161108,175000,0.9963000,0.9975000,0.9942000,0.9966000,4802000
RSTI,10,20161108,180000,0.9963000,0.9963000,0.9925000,0.9937000,3333000
RSTI,10,20161108,181000,0.9939000,0.9944000,0.9930000,0.9933000,1517000
RSTI,10,20161108,182000,0.9934000,0.9934000,0.9907000,0.9907000,1696000
RSTI,10,20161108,183000,0.9918000,0.9972000,0.9907000,0.9951000,8077000
RSTI,10,20161108,184000,0.9956000,0.9956000,0.9892000,0.9912000,8036000
RSTI,10,20161108,185000,0.9879000,0.9879000,0.9879000,0.9879000,4840000
RSTI,10,20161109,101000,0.9697000,0.9871000,0.9632000,0.9830000,28487000
RSTI,10,20161109,102000,0.9841000,0.9850000,0.9769000,0.9785000,16561000
RSTI,10,20161109,103000,0.9785000,0.9810000,0.9784000,0.9807000,5318000
RSTI,10,20161109,104000,0.9807000,0.9807000,0.9707000,0.9753000,12257000
RSTI,10,20161109,105000,0.9757000,0.9839000,0.9745000,0.9825000,6685000
RSTI,10,20161109,110000,0.9825000,0.9865000,0.9782000,0.9859000,9966000
RSTI,10,20161109,111000,0.9852000,0.9867000,0.9833000,0.9854000,5470000
RSTI,10,20161109,112000,0.9854000,0.9909000,0.9854000,0.9909000,3931000
RSTI,10,20161109,113000,0.9909000,0.9955000,0.9892000,0.9943000,8478000
RSTI,10,20161109,114000,0.9929000,0.9939000,0.9891000,0.9928000,4798000
RSTI,10,20161109,115000,0.9928000,0.9958000,0.9856000,0.9917000,21745000
RSTI,10,20161109,120000,0.9914000,0.9939000,0.9873000,0.9938000,14006000
RSTI,10,20161109,121000,0.9938000,1.0100000,0.9926000,1.0095000,25390000
RSTI,10,20161109,122000,1.0095000,1.0119000,1.0007000,1.0050000,24060000
RSTI,10,20161109,123000,1.0040000,1.0054000,0.9973000,1.0046000,27078000
RSTI,10,20161109,124000,1.0046000,1.0079000,1.0012000,1.0063000,16264000
RSTI,10,20161109,125000,1.0075000,1.0081000,1.0017000,1.0035000,9117000
RSTI,10,20161109,130000,1.0028000,1.0050000,1.0005000,1.0020000,4820000
RSTI,10,20161109,131000,1.0020000,1.0047000,1.0006000,1.0021000,2343000
RSTI,10,20161109,132000,1.0021000,1.0022000,0.9965000,1.0005000,7646000
RSTI,10,20161109,133000,1.0005000,1.0010000,0.9991000,1.0007000,3077000
RSTI,10,20161109,134000,1.0007000,1.0029000,0.9986000,1.0029000,1801000
RSTI,10,20161109,135000,1.0030000,1.0073000,1.0022000,1.0063000,3034000
RSTI,10,20161109,140000,1.0071000,1.0071000,1.0011000,1.0035000,4815000
RSTI,10,20161109,141000,1.0035000,1.0061000,1.0001000,1.0003000,13407000
RSTI,10,20161109,142000,1.0002000,1.0028000,0.9991000,1.0001000,3904000
RSTI,10,20161109,143000,1.0005000,1.0015000,0.9994000,1.0015000,1585000
RSTI,10,20161109,144000,1.0015000,1.0015000,0.9983000,0.9983000,2099000
RSTI,10,20161109,145000,0.9990000,1.0000000,0.9975000,0.9977000,1306000
RSTI,10,20161109,150000,0.9977000,1.0010000,0.9962000,0.9976000,4892000
RSTI,10,20161109,151000,0.9976000,1.0025000,0.9976000,1.0015000,11820000
RSTI,10,20161109,152000,1.0015000,1.0023000,1.0006000,1.0010000,2218000
RSTI,10,20161109,153000,1.0017000,1.0022000,0.9999000,1.0012000,2226000
RSTI,10,20161109,154000,1.0012000,1.0017000,1.0004000,1.0011000,958000
RSTI,10,20161109,155000,1.0011000,1.0072000,0.9984000,1.0059000,11888000
RSTI,10,20161109,160000,1.0052000,1.0071000,1.0031000,1.0041000,1845000
RSTI,10,20161109,161000,1.0058000,1.0083000,1.0041000,1.0078000,2435000
RSTI,10,20161109,162000,1.0076000,1.0077000,1.0066000,1.0067000,451000
RSTI,10,20161109,163000,1.0065000,1.0075000,1.0037000,1.0066000,1253000
RSTI,10,20161109,164000,1.0070000,1.0082000,1.0041000,1.0044000,1291000
RSTI,10,20161109,165000,1.0042000,1.0050000,1.0011000,1.0015000,1339000
RSTI,10,20161109,170000,1.0015000,1.0037000,1.0011000,1.0037000,1046000
RSTI,10,20161109,171000,1.0035000,1.0037000,1.0011000,1.0037000,1366000
RSTI,10,20161109,172000,1.0034000,1.0055000,1.0022000,1.0051000,610000
RSTI,10,20161109,173000,1.0051000,1.0051000,1.0025000,1.0025000,767000
RSTI,10,20161109,174000,1.0039000,1.0139000,1.0039000,1.0135000,15058000
RSTI,10,20161109,175000,1.0129000,1.0137000,1.0111000,1.0115000,4102000
RSTI,10,20161109,180000,1.0113000,1.0126000,1.0082000,1.0089000,6452000
RSTI,10,20161109,181000,1.0089000,1.0113000,1.0025000,1.0064000,3403000
RSTI,10,20161109,182000,1.0059000,1.0084000,1.0038000,1.0047000,1385000
RSTI,10,20161109,183000,1.0047000,1.0086000,1.0012000,1.0036000,7968000
RSTI,10,20161109,184000,1.0045000,1.0061000,1.0024000,1.0036000,2332000
RSTI,10,20161109,185000,1.0000000,1.0000000,1.0000000,1.0000000,6527000
RSTI,10,20161110,101000,1.0183000,1.0200000,1.0102000,1.0185000,41852000
RSTI,10,20161110,102000,1.0192000,1.0341000,1.0175000,1.0272000,55717000
RSTI,10,20161110,103000,1.0284000,1.0306000,1.0200000,1.0217000,24834000
RSTI,10,20161110,104000,1.0210000,1.0217000,1.0185000,1.0199000,7910000
RSTI,10,20161110,105000,1.0199000,1.0217000,1.0199000,1.0212000,9229000
RSTI,10,20161110,110000,1.0215000,1.0257000,1.0212000,1.0233000,5031000
RSTI,10,20161110,111000,1.0231000,1.0233000,1.0217000,1.0229000,5009000
RSTI,10,20161110,112000,1.0225000,1.0268000,1.0222000,1.0240000,11099000
RSTI,10,20161110,113000,1.0242000,1.0297000,1.0239000,1.0297000,7899000
RSTI,10,20161110,114000,1.0297000,1.0376000,1.0284000,1.0376000,21778000
RSTI,10,20161110,115000,1.0376000,1.0399000,1.0303000,1.0323000,22738000
RSTI,10,20161110,120000,1.0324000,1.0327000,1.0302000,1.0302000,6124000
RSTI,10,20161110,121000,1.0304000,1.0315000,1.0279000,1.0279000,4952000
